61 grafton street	1		newton's law
college green	1		newton's law
52 grafton street	1		newton's law
8 ormond quay upper	1		newton's law
crampton court	1		newton's law
sycamore street	1		newton's law
jervis street	1		newton's law
30 essex street east	1		newton's law
29 essex street east	1		newton's law
merchant's arch	1		newton's law
metal bridge	1		newton's law
wellington quay	1		newton's law
42 camden street lower	1		newton's law
25 bachelor's walk	1		newton's law
james's street	1		newton's law
5 dame street	1		newton's law
35 dame street	1		newton's law
28 james's street	1		newton's law
48 james's street	1		newton's law
2 sackville st. lower	1		newton's law
12 sackville st. lower	1		newton's law
carlisle bridge	1		newton's law
21 watling street	1		newton's law
27 bachelor's walk	1		newton's law
31 dame street	1		newton's law
island street	1		newton's law
watling street	1		newton's law
49 fleet street	1		newton's law
1 bedford row	1		newton's law
10 bedford row	1		newton's law
19 ormond quay lower	1		newton's law
31 mary's abbey	1		newton's law
christchurch place	1		newton's law
dame street	1		newton's law
lord edward street	1		newton's law
cork hill	1		newton's law
37 parliament street	1		newton's law
27 parliament street	1		newton's law
30 parliament street	1		newton's law
33 dame street	1		newton's law
14 nelson street	1		newton's law
60 mount street lower	1		newton's law
14 clare street	1		newton's law
31 merrion square north	1		newton's law
1 merrion square north	1		newton's law
23 wicklow street	1		newton's law
8 bridge street	1		newton's law
33 wicklow street	1		newton's law
sean heuston bridge	1		newton's law
ror o'more bridge	1		newton's law
father mathew bridge	1		newton's law
29 kildare street	1		newton's law
32 arran quay	1		newton's law
d'donovan rossa bridge	1		newton's law
34 ormond quay upper	1		newton's law
36 ormond quay upper	1		newton's law
15 wood quay	1		newton's law
30 ormond quay upper	1		newton's law
grattan bridge	1		newton's law
11 wellington quay	1		newton's law
2 wellington quay	1		newton's law
11 granby row upper	1		newton's law
26 parliament street	1		newton's law
82 dame street	1		newton's law
72 dame street	1		newton's law
college park	1		newton's law
1 leinster street	1		newton's law
merrion square	1		newton's law
2 mount street lower	1		newton's law
haddington road	1		newton's law
northumberland road	1		newton's law
7 eccles street	1		royal dublin fusiliers
ringsend road	1		royal dublin fusiliers
stamer street	1		royal dublin fusiliers
hume street	1		royal dublin fusiliers
nelson's pillar	1		royal dublin fusiliers
rutland square	1		royal dublin fusiliers
blessington street	1		royal dublin fusiliers
berkely street	1		royal dublin fusiliers
eccles street	1		royal dublin fusiliers
phibsborough road	1		royal dublin fusiliers
finglas road	1		royal dublin fusiliers
windmill lane	1		royal dublin fusiliers
18 rogerson's quay	1		royal dublin fusiliers
19 rogerson's quay	1		royal dublin fusiliers
lime street	1		royal dublin fusiliers
townsend street	1		royal dublin fusiliers
26 lombard street e.	1		royal dublin fusiliers
164 north strand road	1		royal dublin fusiliers
6 westland row	1		royal dublin fusiliers
49 westland row	1		royal dublin fusiliers
31 westland row	1		royal dublin fusiliers
pearse street	1		royal dublin fusiliers
cumberland street	1		royal dublin fusiliers
153 pearse street	1		royal dublin fusiliers
the coombe	1		royal dublin fusiliers
46 westland row	1		royal dublin fusiliers
1 lincoln place	1		royal dublin fusiliers
11 leinster street	1		royal dublin fusiliers
upper gardiner street	1		royal dublin fusiliers
mountjoy square	1		royal dublin fusiliers
fitzgibbon street	1		royal dublin fusiliers
great charles street	1		royal dublin fusiliers
north circular road	1		royal dublin fusiliers
4 n. strand road	1		royal dublin fusiliers
16 n. strand road	1		royal dublin fusiliers
17 n. strand road	1		royal dublin fusiliers
164 n. strand road	1		royal dublin fusiliers
21 n. strand road	1		royal dublin fusiliers
newcomen bridge	1		royal dublin fusiliers
annesley bridge	1		royal dublin fusiliers
howth road	1		royal dublin fusiliers
malahide road	1		royal dublin fusiliers
11 2 dorset street lower	1		royal dublin fusiliers
clongowes fields	1		royal dublin fusiliers
61 grafton street	1		royal dublin fusiliers
college green	1		royal dublin fusiliers
52 grafton street	1		royal dublin fusiliers
8 ormond quay upper	1		royal dublin fusiliers
crampton court	1		royal dublin fusiliers
sycamore street	1		royal dublin fusiliers
jervis street	1		royal dublin fusiliers
30 essex street east	1		royal dublin fusiliers
29 essex street east	1		royal dublin fusiliers
merchant's arch	1		royal dublin fusiliers
metal bridge	1		royal dublin fusiliers
wellington quay	1		royal dublin fusiliers
42 camden street lower	1		royal dublin fusiliers
25 bachelor's walk	1		royal dublin fusiliers
james's street	1		royal dublin fusiliers
5 dame street	1		royal dublin fusiliers
35 dame street	1		royal dublin fusiliers
28 james's street	1		royal dublin fusiliers
48 james's street	1		royal dublin fusiliers
2 sackville st. lower	1		royal dublin fusiliers
12 sackville st. lower	1		royal dublin fusiliers
carlisle bridge	1		royal dublin fusiliers
21 watling street	1		royal dublin fusiliers
27 bachelor's walk	1		royal dublin fusiliers
31 dame street	1		royal dublin fusiliers
island street	1		royal dublin fusiliers
watling street	1		royal dublin fusiliers
49 fleet street	1		royal dublin fusiliers
1 bedford row	1		royal dublin fusiliers
10 bedford row	1		royal dublin fusiliers
19 ormond quay lower	1		royal dublin fusiliers
31 mary's abbey	1		royal dublin fusiliers
christchurch place	1		royal dublin fusiliers
dame street	1		royal dublin fusiliers
lord edward street	1		royal dublin fusiliers
cork hill	1		royal dublin fusiliers
37 parliament street	1		royal dublin fusiliers
27 parliament street	1		royal dublin fusiliers
30 parliament street	1		royal dublin fusiliers
33 dame street	1		royal dublin fusiliers
14 nelson street	1		royal dublin fusiliers
60 mount street lower	1		royal dublin fusiliers
14 clare street	1		royal dublin fusiliers
31 merrion square north	1		royal dublin fusiliers
1 merrion square north	1		royal dublin fusiliers
23 wicklow street	1		royal dublin fusiliers
8 bridge street	1		royal dublin fusiliers
33 wicklow street	1		royal dublin fusiliers
sean heuston bridge	1		royal dublin fusiliers
ror o'more bridge	1		royal dublin fusiliers
father mathew bridge	1		royal dublin fusiliers
29 kildare street	1		royal dublin fusiliers
32 arran quay	1		royal dublin fusiliers
d'donovan rossa bridge	1		royal dublin fusiliers
34 ormond quay upper	1		royal dublin fusiliers
36 ormond quay upper	1		royal dublin fusiliers
15 wood quay	1		royal dublin fusiliers
30 ormond quay upper	1		royal dublin fusiliers
grattan bridge	1		royal dublin fusiliers
11 wellington quay	1		royal dublin fusiliers
2 wellington quay	1		royal dublin fusiliers
11 granby row upper	1		royal dublin fusiliers
26 parliament street	1		royal dublin fusiliers
82 dame street	1		royal dublin fusiliers
72 dame street	1		royal dublin fusiliers
college park	1		royal dublin fusiliers
1 leinster street	1		royal dublin fusiliers
merrion square	1		royal dublin fusiliers
2 mount street lower	1		royal dublin fusiliers
haddington road	1		royal dublin fusiliers
northumberland road	1		royal dublin fusiliers
7 eccles street	1	p	fortune telling
ringsend road	1	p	fortune telling
stamer street	1	p	fortune telling
hume street	1	p	fortune telling
nelson's pillar	1	p	fortune telling
rutland square	1	p	fortune telling
blessington street	1	p	fortune telling
berkely street	1	p	fortune telling
eccles street	1	p	fortune telling
phibsborough road	1	p	fortune telling
finglas road	1	p	fortune telling
windmill lane	1	p	fortune telling
18 rogerson's quay	1	p	fortune telling
19 rogerson's quay	1	p	fortune telling
lime street	1	p	fortune telling
townsend street	1	p	fortune telling
26 lombard street e.	1	p	fortune telling
164 north strand road	1	p	fortune telling
6 westland row	1	p	fortune telling
49 westland row	1	p	fortune telling
31 westland row	1	p	fortune telling
pearse street	1	p	fortune telling
cumberland street	1	p	fortune telling
153 pearse street	1	p	fortune telling
the coombe	1	p	fortune telling
46 westland row	1	p	fortune telling
1 lincoln place	1	p	fortune telling
11 leinster street	1	p	fortune telling
upper gardiner street	1	p	fortune telling
mountjoy square	1	p	fortune telling
fitzgibbon street	1	p	fortune telling
great charles street	1	p	fortune telling
north circular road	1	p	fortune telling
4 n. strand road	1	p	fortune telling
16 n. strand road	1	p	fortune telling
17 n. strand road	1	p	fortune telling
164 n. strand road	1	p	fortune telling
21 n. strand road	1	p	fortune telling
newcomen bridge	1	p	fortune telling
annesley bridge	1	p	fortune telling
howth road	1	p	fortune telling
malahide road	1	p	fortune telling
11 2 dorset street lower	1	p	fortune telling
clongowes fields	1	p	fortune telling
61 grafton street	1	p	fortune telling
college green	1	p	fortune telling
52 grafton street	1	p	fortune telling
8 ormond quay upper	1	p	fortune telling
crampton court	1	p	fortune telling
sycamore street	1	p	fortune telling
jervis street	1	p	fortune telling
30 essex street east	1	p	fortune telling
29 essex street east	1	p	fortune telling
merchant's arch	1	p	fortune telling
metal bridge	1	p	fortune telling
wellington quay	1	p	fortune telling
42 camden street lower	1	p	fortune telling
25 bachelor's walk	1	p	fortune telling
james's street	1	p	fortune telling
5 dame street	1	p	fortune telling
35 dame street	1	p	fortune telling
28 james's street	1	p	fortune telling
48 james's street	1	p	fortune telling
2 sackville st. lower	1	p	fortune telling
12 sackville st. lower	1	p	fortune telling
carlisle bridge	1	p	fortune telling
21 watling street	1	p	fortune telling
27 bachelor's walk	1	p	fortune telling
31 dame street	1	p	fortune telling
island street	1	p	fortune telling
watling street	1	p	fortune telling
49 fleet street	1	p	fortune telling
1 bedford row	1	p	fortune telling
10 bedford row	1	p	fortune telling
19 ormond quay lower	1	p	fortune telling
31 mary's abbey	1	p	fortune telling
christchurch place	1	p	fortune telling
dame street	1	p	fortune telling
lord edward street	1	p	fortune telling
cork hill	1	p	fortune telling
37 parliament street	1	p	fortune telling
27 parliament street	1	p	fortune telling
30 parliament street	1	p	fortune telling
33 dame street	1	p	fortune telling
14 nelson street	1	p	fortune telling
60 mount street lower	1	p	fortune telling
14 clare street	1	p	fortune telling
31 merrion square north	1	p	fortune telling
1 merrion square north	1	p	fortune telling
23 wicklow street	1	p	fortune telling
8 bridge street	1	p	fortune telling
33 wicklow street	1	p	fortune telling
sean heuston bridge	1	p	fortune telling
ror o'more bridge	1	p	fortune telling
father mathew bridge	1	p	fortune telling
29 kildare street	1	p	fortune telling
32 arran quay	1	p	fortune telling
d'donovan rossa bridge	1	p	fortune telling
34 ormond quay upper	1	p	fortune telling
36 ormond quay upper	1	p	fortune telling
15 wood quay	1	p	fortune telling
30 ormond quay upper	1	p	fortune telling
grattan bridge	1	p	fortune telling
11 wellington quay	1	p	fortune telling
2 wellington quay	1	p	fortune telling
11 granby row upper	1	p	fortune telling
26 parliament street	1	p	fortune telling
82 dame street	1	p	fortune telling
72 dame street	1	p	fortune telling
college park	1	p	fortune telling
1 leinster street	1	p	fortune telling
merrion square	1	p	fortune telling
2 mount street lower	1	p	fortune telling
haddington road	1	p	fortune telling
northumberland road	1	p	fortune telling
7 eccles street	1		edward vii
ringsend road	1		edward vii
stamer street	1		edward vii
hume street	1		edward vii
nelson's pillar	1		edward vii
rutland square	1		edward vii
blessington street	1		edward vii
berkely street	1		edward vii
eccles street	1		edward vii
phibsborough road	1		edward vii
finglas road	1		edward vii
windmill lane	1		edward vii
18 rogerson's quay	1		edward vii
19 rogerson's quay	1		edward vii
lime street	1		edward vii
townsend street	1		edward vii
26 lombard street e.	1		edward vii
164 north strand road	1		edward vii
6 westland row	1		edward vii
49 westland row	1		edward vii
31 westland row	1		edward vii
pearse street	1		edward vii
cumberland street	1		edward vii
153 pearse street	1		edward vii
the coombe	1		edward vii
46 westland row	1		edward vii
1 lincoln place	1		edward vii
11 leinster street	1		edward vii
upper gardiner street	1		edward vii
mountjoy square	1		edward vii
fitzgibbon street	1		edward vii
great charles street	1		edward vii
north circular road	1		edward vii
4 n. strand road	1		edward vii
16 n. strand road	1		edward vii
17 n. strand road	1		edward vii
164 n. strand road	1		edward vii
21 n. strand road	1		edward vii
newcomen bridge	1		edward vii
annesley bridge	1		edward vii
howth road	1		edward vii
malahide road	1		edward vii
11 2 dorset street lower	1		edward vii
clongowes fields	1		edward vii
61 grafton street	1		edward vii
college green	1		edward vii
52 grafton street	1		edward vii
8 ormond quay upper	1		edward vii
crampton court	1		edward vii
sycamore street	1		edward vii
jervis street	1		edward vii
30 essex street east	1		edward vii
29 essex street east	1		edward vii
merchant's arch	1		edward vii
metal bridge	1		edward vii
wellington quay	1		edward vii
42 camden street lower	1		edward vii
25 bachelor's walk	1		edward vii
james's street	1		edward vii
5 dame street	1		edward vii
35 dame street	1		edward vii
28 james's street	1		edward vii
48 james's street	1		edward vii
2 sackville st. lower	1		edward vii
12 sackville st. lower	1		edward vii
carlisle bridge	1		edward vii
21 watling street	1		edward vii
27 bachelor's walk	1		edward vii
31 dame street	1		edward vii
island street	1		edward vii
watling street	1		edward vii
49 fleet street	1		edward vii
1 bedford row	1		edward vii
10 bedford row	1		edward vii
19 ormond quay lower	1		edward vii
31 mary's abbey	1		edward vii
christchurch place	1		edward vii
dame street	1		edward vii
lord edward street	1		edward vii
cork hill	1		edward vii
37 parliament street	1		edward vii
27 parliament street	1		edward vii
30 parliament street	1		edward vii
33 dame street	1		edward vii
14 nelson street	1		edward vii
60 mount street lower	1		edward vii
14 clare street	1		edward vii
31 merrion square north	1		edward vii
1 merrion square north	1		edward vii
23 wicklow street	1		edward vii
8 bridge street	1		edward vii
33 wicklow street	1		edward vii
sean heuston bridge	1		edward vii
ror o'more bridge	1		edward vii
father mathew bridge	1		edward vii
29 kildare street	1		edward vii
32 arran quay	1		edward vii
d'donovan rossa bridge	1		edward vii
34 ormond quay upper	1		edward vii
36 ormond quay upper	1		edward vii
15 wood quay	1		edward vii
30 ormond quay upper	1		edward vii
grattan bridge	1		edward vii
11 wellington quay	1		edward vii
2 wellington quay	1		edward vii
11 granby row upper	1		edward vii
26 parliament street	1		edward vii
82 dame street	1		edward vii
72 dame street	1		edward vii
college park	1		edward vii
1 leinster street	1		edward vii
merrion square	1		edward vii
2 mount street lower	1		edward vii
haddington road	1		edward vii
northumberland road	1		edward vii
7 eccles street	1		islam
ringsend road	1		islam
stamer street	1		islam
hume street	1		islam
nelson's pillar	1		islam
rutland square	1		islam
blessington street	1		islam
berkely street	1		islam
eccles street	1		islam
phibsborough road	1		islam
finglas road	1		islam
windmill lane	1		islam
18 rogerson's quay	1		islam
19 rogerson's quay	1		islam
lime street	1		islam
townsend street	1		islam
26 lombard street e.	1		islam
164 north strand road	1		islam
6 westland row	1		islam
49 westland row	1		islam
31 westland row	1		islam
pearse street	1		islam
cumberland street	1		islam
153 pearse street	1		islam
the coombe	1		islam
46 westland row	1		islam
1 lincoln place	1		islam
11 leinster street	1		islam
upper gardiner street	1		islam
mountjoy square	1		islam
fitzgibbon street	1		islam
great charles street	1		islam
north circular road	1		islam
4 n. strand road	1		islam
16 n. strand road	1		islam
17 n. strand road	1		islam
164 n. strand road	1		islam
21 n. strand road	1		islam
newcomen bridge	1		islam
annesley bridge	1		islam
howth road	1		islam
malahide road	1		islam
11 2 dorset street lower	1		islam
clongowes fields	1		islam
61 grafton street	1		islam
college green	1		islam
52 grafton street	1		islam
8 ormond quay upper	1		islam
crampton court	1		islam
sycamore street	1		islam
jervis street	1		islam
30 essex street east	1		islam
29 essex street east	1		islam
merchant's arch	1		islam
metal bridge	1		islam
wellington quay	1		islam
42 camden street lower	1		islam
25 bachelor's walk	1		islam
james's street	1		islam
5 dame street	1		islam
35 dame street	1		islam
28 james's street	1		islam
48 james's street	1		islam
2 sackville st. lower	1		islam
12 sackville st. lower	1		islam
carlisle bridge	1		islam
21 watling street	1		islam
27 bachelor's walk	1		islam
31 dame street	1		islam
island street	1		islam
watling street	1		islam
49 fleet street	1		islam
1 bedford row	1		islam
10 bedford row	1		islam
19 ormond quay lower	1		islam
31 mary's abbey	1		islam
christchurch place	1		islam
dame street	1		islam
lord edward street	1		islam
cork hill	1		islam
37 parliament street	1		islam
27 parliament street	1		islam
30 parliament street	1		islam
33 dame street	1		islam
14 nelson street	1		islam
60 mount street lower	1		islam
14 clare street	1		islam
31 merrion square north	1		islam
1 merrion square north	1		islam
23 wicklow street	1		islam
8 bridge street	1		islam
33 wicklow street	1		islam
sean heuston bridge	1		islam
ror o'more bridge	1		islam
father mathew bridge	1		islam
29 kildare street	1		islam
32 arran quay	1		islam
d'donovan rossa bridge	1		islam
34 ormond quay upper	1		islam
36 ormond quay upper	1		islam
15 wood quay	1		islam
30 ormond quay upper	1		islam
grattan bridge	1		islam
11 wellington quay	1		islam
2 wellington quay	1		islam
11 granby row upper	1		islam
26 parliament street	1		islam
82 dame street	1		islam
72 dame street	1		islam
college park	1		islam
1 leinster street	1		islam
merrion square	1		islam
2 mount street lower	1		islam
haddington road	1		islam
northumberland road	1		islam
7 eccles street	1	p	kindergarten
ringsend road	1	p	kindergarten
stamer street	1	p	kindergarten
hume street	1	p	kindergarten
nelson's pillar	1	p	kindergarten
rutland square	1	p	kindergarten
blessington street	1	p	kindergarten
berkely street	1	p	kindergarten
eccles street	1	p	kindergarten
phibsborough road	1	p	kindergarten
finglas road	1	p	kindergarten
windmill lane	1	p	kindergarten
18 rogerson's quay	1	p	kindergarten
19 rogerson's quay	1	p	kindergarten
lime street	1	p	kindergarten
townsend street	1	p	kindergarten
26 lombard street e.	1	p	kindergarten
164 north strand road	1	p	kindergarten
6 westland row	1	p	kindergarten
49 westland row	1	p	kindergarten
31 westland row	1	p	kindergarten
pearse street	1	p	kindergarten
cumberland street	1	p	kindergarten
153 pearse street	1	p	kindergarten
the coombe	1	p	kindergarten
46 westland row	1	p	kindergarten
1 lincoln place	1	p	kindergarten
11 leinster street	1	p	kindergarten
upper gardiner street	1	p	kindergarten
mountjoy square	1	p	kindergarten
fitzgibbon street	1	p	kindergarten
great charles street	1	p	kindergarten
north circular road	1	p	kindergarten
4 n. strand road	1	p	kindergarten
16 n. strand road	1	p	kindergarten
17 n. strand road	1	p	kindergarten
164 n. strand road	1	p	kindergarten
21 n. strand road	1	p	kindergarten
newcomen bridge	1	p	kindergarten
annesley bridge	1	p	kindergarten
howth road	1	p	kindergarten
malahide road	1	p	kindergarten
11 2 dorset street lower	1	p	kindergarten
clongowes fields	1	p	kindergarten
61 grafton street	1	p	kindergarten
college green	1	p	kindergarten
52 grafton street	1	p	kindergarten
8 ormond quay upper	1	p	kindergarten
crampton court	1	p	kindergarten
sycamore street	1	p	kindergarten
jervis street	1	p	kindergarten
30 essex street east	1	p	kindergarten
29 essex street east	1	p	kindergarten
merchant's arch	1	p	kindergarten
metal bridge	1	p	kindergarten
wellington quay	1	p	kindergarten
42 camden street lower	1	p	kindergarten
25 bachelor's walk	1	p	kindergarten
james's street	1	p	kindergarten
5 dame street	1	p	kindergarten
35 dame street	1	p	kindergarten
28 james's street	1	p	kindergarten
48 james's street	1	p	kindergarten
2 sackville st. lower	1	p	kindergarten
12 sackville st. lower	1	p	kindergarten
carlisle bridge	1	p	kindergarten
21 watling street	1	p	kindergarten
27 bachelor's walk	1	p	kindergarten
31 dame street	1	p	kindergarten
island street	1	p	kindergarten
watling street	1	p	kindergarten
49 fleet street	1	p	kindergarten
1 bedford row	1	p	kindergarten
10 bedford row	1	p	kindergarten
19 ormond quay lower	1	p	kindergarten
31 mary's abbey	1	p	kindergarten
christchurch place	1	p	kindergarten
dame street	1	p	kindergarten
lord edward street	1	p	kindergarten
cork hill	1	p	kindergarten
37 parliament street	1	p	kindergarten
27 parliament street	1	p	kindergarten
30 parliament street	1	p	kindergarten
33 dame street	1	p	kindergarten
14 nelson street	1	p	kindergarten
60 mount street lower	1	p	kindergarten
14 clare street	1	p	kindergarten
31 merrion square north	1	p	kindergarten
1 merrion square north	1	p	kindergarten
23 wicklow street	1	p	kindergarten
8 bridge street	1	p	kindergarten
33 wicklow street	1	p	kindergarten
sean heuston bridge	1	p	kindergarten
ror o'more bridge	1	p	kindergarten
father mathew bridge	1	p	kindergarten
29 kildare street	1	p	kindergarten
32 arran quay	1	p	kindergarten
d'donovan rossa bridge	1	p	kindergarten
34 ormond quay upper	1	p	kindergarten
36 ormond quay upper	1	p	kindergarten
15 wood quay	1	p	kindergarten
30 ormond quay upper	1	p	kindergarten
grattan bridge	1	p	kindergarten
11 wellington quay	1	p	kindergarten
2 wellington quay	1	p	kindergarten
11 granby row upper	1	p	kindergarten
26 parliament street	1	p	kindergarten
82 dame street	1	p	kindergarten
72 dame street	1	p	kindergarten
college park	1	p	kindergarten
1 leinster street	1	p	kindergarten
merrion square	1	p	kindergarten
2 mount street lower	1	p	kindergarten
haddington road	1	p	kindergarten
northumberland road	1	p	kindergarten
7 eccles street	1	p	florigraphy
ringsend road	1	p	florigraphy
stamer street	1	p	florigraphy
hume street	1	p	florigraphy
nelson's pillar	1	p	florigraphy
rutland square	1	p	florigraphy
blessington street	1	p	florigraphy
berkely street	1	p	florigraphy
eccles street	1	p	florigraphy
phibsborough road	1	p	florigraphy
finglas road	1	p	florigraphy
windmill lane	1	p	florigraphy
18 rogerson's quay	1	p	florigraphy
19 rogerson's quay	1	p	florigraphy
lime street	1	p	florigraphy
townsend street	1	p	florigraphy
26 lombard street e.	1	p	florigraphy
164 north strand road	1	p	florigraphy
6 westland row	1	p	florigraphy
49 westland row	1	p	florigraphy
31 westland row	1	p	florigraphy
pearse street	1	p	florigraphy
cumberland street	1	p	florigraphy
153 pearse street	1	p	florigraphy
the coombe	1	p	florigraphy
46 westland row	1	p	florigraphy
1 lincoln place	1	p	florigraphy
11 leinster street	1	p	florigraphy
upper gardiner street	1	p	florigraphy
mountjoy square	1	p	florigraphy
fitzgibbon street	1	p	florigraphy
great charles street	1	p	florigraphy
north circular road	1	p	florigraphy
4 n. strand road	1	p	florigraphy
16 n. strand road	1	p	florigraphy
17 n. strand road	1	p	florigraphy
164 n. strand road	1	p	florigraphy
21 n. strand road	1	p	florigraphy
newcomen bridge	1	p	florigraphy
annesley bridge	1	p	florigraphy
howth road	1	p	florigraphy
malahide road	1	p	florigraphy
11 2 dorset street lower	1	p	florigraphy
clongowes fields	1	p	florigraphy
61 grafton street	1	p	florigraphy
college green	1	p	florigraphy
52 grafton street	1	p	florigraphy
8 ormond quay upper	1	p	florigraphy
crampton court	1	p	florigraphy
sycamore street	1	p	florigraphy
jervis street	1	p	florigraphy
30 essex street east	1	p	florigraphy
29 essex street east	1	p	florigraphy
merchant's arch	1	p	florigraphy
metal bridge	1	p	florigraphy
wellington quay	1	p	florigraphy
42 camden street lower	1	p	florigraphy
25 bachelor's walk	1	p	florigraphy
james's street	1	p	florigraphy
5 dame street	1	p	florigraphy
35 dame street	1	p	florigraphy
28 james's street	1	p	florigraphy
48 james's street	1	p	florigraphy
2 sackville st. lower	1	p	florigraphy
12 sackville st. lower	1	p	florigraphy
carlisle bridge	1	p	florigraphy
21 watling street	1	p	florigraphy
27 bachelor's walk	1	p	florigraphy
31 dame street	1	p	florigraphy
island street	1	p	florigraphy
watling street	1	p	florigraphy
49 fleet street	1	p	florigraphy
1 bedford row	1	p	florigraphy
10 bedford row	1	p	florigraphy
19 ormond quay lower	1	p	florigraphy
31 mary's abbey	1	p	florigraphy
christchurch place	1	p	florigraphy
dame street	1	p	florigraphy
lord edward street	1	p	florigraphy
cork hill	1	p	florigraphy
37 parliament street	1	p	florigraphy
27 parliament street	1	p	florigraphy
30 parliament street	1	p	florigraphy
33 dame street	1	p	florigraphy
14 nelson street	1	p	florigraphy
60 mount street lower	1	p	florigraphy
14 clare street	1	p	florigraphy
31 merrion square north	1	p	florigraphy
1 merrion square north	1	p	florigraphy
23 wicklow street	1	p	florigraphy
8 bridge street	1	p	florigraphy
33 wicklow street	1	p	florigraphy
sean heuston bridge	1	p	florigraphy
ror o'more bridge	1	p	florigraphy
father mathew bridge	1	p	florigraphy
29 kildare street	1	p	florigraphy
32 arran quay	1	p	florigraphy
d'donovan rossa bridge	1	p	florigraphy
34 ormond quay upper	1	p	florigraphy
36 ormond quay upper	1	p	florigraphy
15 wood quay	1	p	florigraphy
30 ormond quay upper	1	p	florigraphy
grattan bridge	1	p	florigraphy
11 wellington quay	1	p	florigraphy
2 wellington quay	1	p	florigraphy
11 granby row upper	1	p	florigraphy
26 parliament street	1	p	florigraphy
82 dame street	1	p	florigraphy
72 dame street	1	p	florigraphy
college park	1	p	florigraphy
1 leinster street	1	p	florigraphy
merrion square	1	p	florigraphy
2 mount street lower	1	p	florigraphy
haddington road	1	p	florigraphy
northumberland road	1	p	florigraphy
7 eccles street	1	p	corruption
ringsend road	1	p	corruption
stamer street	1	p	corruption
hume street	1	p	corruption
nelson's pillar	1	p	corruption
rutland square	1	p	corruption
blessington street	1	p	corruption
berkely street	1	p	corruption
eccles street	1	p	corruption
phibsborough road	1	p	corruption
finglas road	1	p	corruption
windmill lane	1	p	corruption
18 rogerson's quay	1	p	corruption
19 rogerson's quay	1	p	corruption
lime street	1	p	corruption
townsend street	1	p	corruption
26 lombard street e.	1	p	corruption
164 north strand road	1	p	corruption
6 westland row	1	p	corruption
49 westland row	1	p	corruption
31 westland row	1	p	corruption
pearse street	1	p	corruption
cumberland street	1	p	corruption
153 pearse street	1	p	corruption
the coombe	1	p	corruption
46 westland row	1	p	corruption
1 lincoln place	1	p	corruption
11 leinster street	1	p	corruption
upper gardiner street	1	p	corruption
mountjoy square	1	p	corruption
fitzgibbon street	1	p	corruption
great charles street	1	p	corruption
north circular road	1	p	corruption
4 n. strand road	1	p	corruption
16 n. strand road	1	p	corruption
17 n. strand road	1	p	corruption
164 n. strand road	1	p	corruption
21 n. strand road	1	p	corruption
newcomen bridge	1	p	corruption
annesley bridge	1	p	corruption
howth road	1	p	corruption
malahide road	1	p	corruption
11 2 dorset street lower	1	p	corruption
clongowes fields	1	p	corruption
61 grafton street	1	p	corruption
college green	1	p	corruption
52 grafton street	1	p	corruption
8 ormond quay upper	1	p	corruption
crampton court	1	p	corruption
sycamore street	1	p	corruption
jervis street	1	p	corruption
30 essex street east	1	p	corruption
29 essex street east	1	p	corruption
merchant's arch	1	p	corruption
metal bridge	1	p	corruption
wellington quay	1	p	corruption
42 camden street lower	1	p	corruption
25 bachelor's walk	1	p	corruption
james's street	1	p	corruption
5 dame street	1	p	corruption
35 dame street	1	p	corruption
28 james's street	1	p	corruption
48 james's street	1	p	corruption
2 sackville st. lower	1	p	corruption
12 sackville st. lower	1	p	corruption
carlisle bridge	1	p	corruption
21 watling street	1	p	corruption
27 bachelor's walk	1	p	corruption
31 dame street	1	p	corruption
island street	1	p	corruption
watling street	1	p	corruption
49 fleet street	1	p	corruption
1 bedford row	1	p	corruption
10 bedford row	1	p	corruption
19 ormond quay lower	1	p	corruption
31 mary's abbey	1	p	corruption
christchurch place	1	p	corruption
dame street	1	p	corruption
lord edward street	1	p	corruption
cork hill	1	p	corruption
37 parliament street	1	p	corruption
27 parliament street	1	p	corruption
30 parliament street	1	p	corruption
33 dame street	1	p	corruption
14 nelson street	1	p	corruption
60 mount street lower	1	p	corruption
14 clare street	1	p	corruption
31 merrion square north	1	p	corruption
1 merrion square north	1	p	corruption
23 wicklow street	1	p	corruption
8 bridge street	1	p	corruption
33 wicklow street	1	p	corruption
sean heuston bridge	1	p	corruption
ror o'more bridge	1	p	corruption
father mathew bridge	1	p	corruption
29 kildare street	1	p	corruption
32 arran quay	1	p	corruption
d'donovan rossa bridge	1	p	corruption
34 ormond quay upper	1	p	corruption
36 ormond quay upper	1	p	corruption
15 wood quay	1	p	corruption
30 ormond quay upper	1	p	corruption
grattan bridge	1	p	corruption
11 wellington quay	1	p	corruption
2 wellington quay	1	p	corruption
11 granby row upper	1	p	corruption
26 parliament street	1	p	corruption
82 dame street	1	p	corruption
72 dame street	1	p	corruption
college park	1	p	corruption
1 leinster street	1	p	corruption
merrion square	1	p	corruption
2 mount street lower	1	p	corruption
haddington road	1	p	corruption
northumberland road	1	p	corruption
7 eccles street	1		jesuits
ringsend road	1		jesuits
stamer street	1		jesuits
hume street	1		jesuits
nelson's pillar	1		jesuits
rutland square	1		jesuits
blessington street	1		jesuits
berkely street	1		jesuits
eccles street	1		jesuits
phibsborough road	1		jesuits
finglas road	1		jesuits
windmill lane	1		jesuits
18 rogerson's quay	1		jesuits
19 rogerson's quay	1		jesuits
lime street	1		jesuits
townsend street	1		jesuits
